Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code,Latitude,Longitude,Effective Rating,Radius of Influence
Batra Hospital,JALANDHAR,PUNJAB,4.1,71.0,"8HH8+VG Jalandhar, Punjab",31.314108884637168,75.56306565250333,1.6646647116248692,0.16646647116248692
Capitol Hospital,JALANDHAR,PUNJAB,4.2,1574.0,"9H7W+RQ Jalandhar, Punjab",31.383173757603696,75.57036288618833,2.987813395105716,0.2987813395105716
Dmc Hospital And Trauma Centre,JALANDHAR,PUNJAB,4.5,145.0,"8HC9+FX Jalandhar, Punjab",31.41448998904188,75.57776894570442,2.1482038261960184,0.21482038261960185
Ghai Hospital (Jalandhar),JALANDHAR,PUNJAB,4.2,216.0,"8H48+XV Jalandhar, Punjab",31.273031204068765,75.56481712210734,2.1649421270352707,0.2164942127035271
Johal Hospital,JALANDHAR,PUNJAB,4.6,3349.0,"8JCJ+MX Jalandhar, Punjab",31.33419216635825,75.6205442861879,3.622046349509656,0.3622046349509656
Kapil Hospital,JALANDHAR,PUNJAB,4.0,45.0,"8H9R+75 Jalandhar, Punjab",31.28896543936625,75.3999903303868,1.4452522689133775,0.14452522689133776
Makkar Hospital,Jalandhar,PUNJAB,3.1,39.0,"8HM6+2G Jalandhar, Punjab",31.548357544685835,75.72172034390601,1.0618291178490369,0.10618291178490369
National Kidney Hospital,Jalandhar,PUNJAB,4.3,7.0,,31.54741286323543,75.4405876407264,0.8153171491763571,0.08153171491763572
Ranjit Hospital,Jalandhar,PUNJAB,4.8,372.0,"8HP8+4X Jalandhar, Punjab",31.351310415165855,75.57503630185023,2.7410108005115967,0.2741010800511597
Shakuntala Devi Vig Hospital,JALANDHAR,PUNJAB,4.2,52.0,"8HP2+9V Jalandhar, Punjab",31.401178123856578,75.61631220697855,1.5797465805766369,0.1579746580576637
Vasal Hospital,Jalandhar,PUNJAB,2.3,69.0,"8HM7+MG Jalandhar, Punjab",31.234520143398125,75.34955263890375,0.8973525066660587,0.08973525066660587
"Vedanta Multispeciality Hospital And 
Trauma Centre",Jalandhar,PUNJAB,3.7,100.0,"8H49+PQ Jalandhar, Punjab",31.362185783765316,75.52945772129351,1.6193556864139853,0.16193556864139855
Shrimann Superspeciality Hospital,JALANDHAR,PUNJAB,4.1,1170.0,"9H8W+FX Jalandhar, Punjab",31.38924411095632,75.57464221470741,2.7949245884407325,0.27949245884407325
"Global Hospital A Unit of Sood Hospital 
Pvt Ltd",JALANDHAR,PUNJAB,3.7,241.0,"8H7G+6F Jalandhar, Punjab",31.33811054669378,75.57903917033445,1.938933390617876,0.19389333906178763
Sikka Hospital,JALANDHAR,PUNJAB,3.4,111.0,"8HF9+9G Jalandhar, Punjab",31.33895244821786,75.56004910178075,1.5172440134174832,0.15172440134174833
Sarvodaya Hospital,JALLANDHAR,PUNJAB,4.5,593.0,"8J62+9P Jalandhar, Punjab",31.315030678131258,75.61886215962673,2.772382238495782,0.27723822384957825
Jain Multispeciality Hospital,KHANNA,PUNJAB,4.4,262.0,"M6WP+8V Khanna, Punjab",30.6958125,76.2346179,2.354912966990368,0.2354912966990368
RG Stone And Super Speciality Hospital,LUDHIANA,PUNJAB,4.5,502.0,"VRQV+H5 Ludhiana, Punjab",30.86279811935279,75.86919601255148,2.6984165030096574,0.26984165030096574
Sirish Hospital,LUDHIANA,PUNJAB,4.1,228.5,,30.832673876853892,75.84854697556278,2.134461682575174,0.21344616825751742
"Deep Nursing Home And Children 
Hospital",LUDHIANA,PUNJAB,4.7,4874.0,"VRQP+PW Ludhiana, Punjab",30.874941672242556,75.83033475110815,3.8765642340341073,0.3876564234034108
Aims Bassi Hospital Pvt Ltd,LUDHIANA,PUNJAB,4.0,310.0,"WR7F+JR Ludhiana, Punjab",30.924399476826814,75.74440910037741,2.2008823966358664,0.22008823966358665
Toor Hospital,LUDHIANA,PUNJAB,4.1,88.0,"WRC8+5V Ludhiana, Punjab",30.919935824663135,75.93392402283429,1.7505686203231947,0.1750568620323195
"Aastha Kidney And Super Speciality 
Hospital",LUDHIANA,PUNJAB,4.8,1420.0,"WR3F+3X Ludhiana, Punjab",30.94543500233825,75.82350489100722,3.375612786492115,0.3375612786492115
Fortis Hospital Ludhiana,LUDHIANA,PUNJAB,4.7,401.0,"WR5R+C5 Ludhiana, Punjab",30.867944742653293,75.84940783125381,2.717263161453899,0.27172631614538995
Satguru Pratap Singh Apollo Hospital,LUDHIANA,PUNJAB,4.7,10257.0,"VVMQ+J7 Ludhiana, Punjab",30.90316753143528,75.89310398313634,4.222176088069663,0.4222176088069663
Avasthi Bone And Joint Clinic Hospital,LUDHIANA,PUNJAB,3.3,65.0,"WR7M+77 Ludhiana, Punjab",30.903954531337614,75.81291601783772,1.2981014160565347,0.1298101416056535
Bansal Hospital(Ludi),LUDHIANA,PUNJAB,4.5,81.0,"WR99+QR Ludhiana, Punjab",30.947966258426515,75.8701287070648,1.8916032053343763,0.18916032053343765
"Christian Medical College And Hospital 
(CMC)",LUDHIANA,PUNJAB,3.9,665.0,"WV67+9C Ludhiana, Punjab",30.91112630948084,75.88329567034629,2.4377006867935047,0.24377006867935047
Eva Hospital,LUDHIANA,PUNJAB,4.9,366.0,"VRXJ+8P Ludhiana, Punjab",30.90139929770678,75.82431645070449,2.791688235722121,0.2791688235722121
"Global Heart And Super Speciality 
Hospital",LUDHIANA,PUNJAB,4.0,306.0,"VQJG+V5 Ludhiana, Punjab",30.903047388766645,75.79122428440378,2.1957641439522027,0.21957641439522027
Hope Hospital,LUDHIANA,PUNJAB,5.0,1.0,,30.791542828662372,75.99444719006985,0.2740561845970949,0.027405618459709492
Kalra Hospital,LUDHIANA,PUNJAB,3.2,78.0,"WV78+MQ Ludhiana, Punjab",30.980801328447043,75.9466778498341,1.3135580341563562,0.13135580341563563
Kalyan Hospital(Ludhiana),LUDHIANA,PUNJAB,4.4,458.0,"WV78+X3 Ludhiana, Punjab",30.932860061145874,75.8714866665786,2.5971168316362068,0.2597116831636207
Sri Balaji Super Speciality Hospital,LUDHIANA,PUNJAB,4.4,35.0,"VRQ2+4J Ludhiana, Punjab",30.932105474657696,75.83904517266373,1.4900208664539778,0.1490020866453978
Healthline Multispecialty Hospital,LUDHIANA,PUNJAB,3.7,129.0,"WR8F+7H Ludhiana, Punjab",30.80044804365028,75.80812545684395,1.7116700338010484,0.17116700338010485
"Orison Superspeciality Hospital inferlity 
And Trauma Centre",LUDHIANA,PUNJAB,3.1,285.0,"VQQR+95 Ludhiana, Punjab",30.88137252041512,75.71701141211011,1.664589938005255,0.1664589938005255
Goyal Hospital,LUDHIANA,PUNJAB,4.9,203.0,"VR7G+HW Ludhiana, Punjab",30.925651845232498,75.80131294294476,2.507263583238519,0.2507263583238519
Neurociti Hospital,LUDHIANA,PUNJAB,4.3,153.0,"WR2C+HH Ludhiana, Punjab",30.999702926837102,75.83404042200262,2.072356831996921,0.2072356831996921
Hunjan Bone And Joint Hospital,LUDHIANA,PUNJAB,4.2,235.0,"VRVM+CX Ludhiana, Punjab",30.90086763933681,75.82245592047146,2.1997873864320883,0.21997873864320883
Pancham Hospital,LUDHIANA,PUNJAB,4.4,497.0,"VRMJ+58 Ludhiana, Punjab",30.879956559315282,75.79685473517017,2.632584291684421,0.2632584291684421
Prolife Multispeciality Hospital,LUDHIANA,PUNJAB,4.6,383.0,"RVP8+Q2 Ludhiana, Punjab",30.852209730298156,75.8246299854496,2.6371623318860173,0.26371623318860177
Max Super Speciality Hospital Mohali,MOHALI,PUNJAB,4.4,6604.0,PPR7+2P Chandigarh,30.753291975957435,76.69520109674349,3.756838127852301,0.3756838127852301
Liberty Multispeciality Hospital,MOHALI,PUNJAB,4.0,1.0,,30.78212964128695,76.58264080947717,0.2055421384478211,0.02055421384478211
Cosmo Hospital,MOHALI,PUNJAB,4.1,161.0,"MPXG+PX Sahibzada Ajit Singh Nagar, Punjab",30.680168640725427,76.93198297103241,1.9933055233389008,0.19933055233389008
"Behgal Hospital (Bahgal Institute Of It 
And Radiation Technology)",MOHALI,PUNJAB,3.8,4.0,"PM7W+HF Sahibzada Ajit Singh Nagar, Punjab",29.262824046204237,77.66629663671003,0.5360077707146765,0.05360077707146765
"Mayo Healthcare Super Speciality 
Hospital",MOHALI,PUNJAB,2.8,12.0,"MPR8+JH Sahibzada Ajit Singh Nagar, Punjab",29.355862794689934,76.84463916108469,0.6413758271904342,0.06413758271904342
JP Hospital,MOHALI,PUNJAB,4.7,811.0,"PP4G+QM Sahibzada Ajit Singh Nagar, Punjab",30.730319637625442,76.68571435364782,3.04387892791854,0.304387892791854
Cosmo Hospital(Surya Kidney Care),MOHALI,PUNJAB,4.1,15.0,"MPXG+PQ Sahibzada Ajit Singh Nagar, Punjab",30.726043195817248,76.7196772271122,1.055116310698815,0.10551163106988151
Chawla Nursing Home And Hospital,MOHALI,PUNJAB,2.8,151.0,"PP5F+8M Sahibzada Ajit Singh Nagar, Punjab",30.325071041247764,76.88146903996697,1.321923506250187,0.13219235062501872
Harmony Hospital,MOHALI,PUNJAB,3.9,13.0,"PP94+V7 Sahibzada Ajit Singh Nagar, Punjab",30.80193935190072,76.91441203603743,0.948829388113151,0.0948829388113151
Healthsure Multispeciality Hospital,MOHALI,PUNJAB,4.1,228.5,,30.629480593956004,76.76658592762747,2.134461682575174,0.21344616825751742
Shalby Hospital (Silver Oak),MOHALI,PUNJAB,4.8,6596.0,"MPRM+W8 Sahibzada Ajit Singh Nagar, Punjab",30.67370279701172,76.72803332668342,4.104022405998014,0.41040224059980146
Amandeep Hospital,Pathankot,PUNJAB,4.6,2154.0,"7MGV+FW Pathankot, Punjab",32.2761875,75.6922429,3.421452511925833,0.3421452511925833
Kalyani Hospital (Pathankot),PATHANKOT,PUNJAB,4.1,83.0,,30.535959924211017,76.5508797418596,1.7271364305615151,0.17271364305615153
Columbia Asia Hospitals Pvt Ltd (Patiala),PATIALA,PUNJAB,5.0,3.0,"89VH+QQ Patiala, Punjab",30.15651552661864,76.88220606392689,0.6166264153434635,0.061662641534346356
Neelam Hospital And Maternity Home,RAJPURA,PUNJAB,4.8,3184.0,"GM95+FC Rajpura, Punjab",30.506263693299008,76.63912334396795,3.758541676942997,0.3758541676942997
Guru Nanak Hospital (Rajpur),RAJPURA,PUNJAB,4.1,128.0,,30.829675464680783,76.7290682629283,1.900992899589296,0.1900992899589296
Baweja Multispeciality Hospital,ROPAR,PUNJAB,4.1,99.0,,30.55993275386049,77.05436810950096,1.7977955791917164,0.17977955791917166
Amcare Medical And Research Hospital,ZIRAKAPUR,PUNJAB,4.4,2325.0,"JRQ8+HP Zirakpur, Punjab",30.659475685205848,76.81978715802691,3.3029248406795157,0.3302924840679516
"Kshetrapal Hospital Multi Speciality And 
Research Centre",AJMER,RAJASTHAN,4.5,2309.0,"GJ3M+QX Ajmer, Rajasthan",26.50783892854033,74.61385482506344,3.3764781932327232,0.33764781932327237
Mewar Hospital Pvt Ltd(Ajmer),AJMER,RAJASTHAN,4.1,228.5,"FJF6+J8 Ajmer, Rajasthan",26.486881432581434,74.58401761027253,2.134461682575174,0.21344616825751742
Mittal Hospital And Research Centre,AJMER,RAJASTHAN,3.7,1057.0,"FJF6+VQ Ajmer, Rajasthan",26.480557783498437,74.60207148104986,2.478451665964319,0.2478451665964319
Sania Hospital,Alwar,RAJASTHAN,3.3,261.0,"HJ8M+PC Alwar, Rajasthan",27.520419324666463,76.64662474207509,1.7478135909218402,0.17478135909218404
Harish Hospital Pvt Ltd,ALWAR,RAJASTHAN,3.1,379.0,"HJH7+29 Alwar, Rajasthan",27.581356461216323,76.61065067109931,1.7516679500403032,0.17516679500403032
Hi-Tech Hospital,ALWAR,RAJASTHAN,4.5,232.0,"HJF7+86 Alwar, Rajasthan",27.57217286986951,76.62272899389158,2.356118409836677,0.23561184098366772
Solanki Hospital,ALWAR,RAJASTHAN,4.2,437.0,"HJ56+MF Alwar, Rajasthan",27.553610234226916,76.62356409799133,2.4565098491672983,0.24565098491672985
Soni Devi Memorial Hospital,ALWAR,RAJASTHAN,4.4,130.0,"X9JP+89 Neemrana, Rajasthan",27.9808125,76.3833679,2.0517943335554074,0.20517943335554076
Satish Hospital,ALWAR,RAJASTHAN,5.0,1.0,,27.59409887485149,76.75302914284212,0.2740561845970949,0.027405618459709492
Om Hospital,ALWAR,RAJASTHAN,5.0,1.0,"GJC5+64 Alwar, Rajasthan",27.587054186596447,76.49509817123281,0.2740561845970949,0.027405618459709492
Asg Hospital Pvt Ltd Balotra,Balotra,RAJASTHAN,4.9,36.0,"R6JQ+WM Balotra, Rajasthan",25.8323125,72.2366179,1.6803975225461634,0.16803975225461634
Mewar Hospital Pvt Ltd (Banswara),BANSWARA,RAJASTHAN,4.1,39.0,"HC2W+VW Banswara, Rajasthan",23.5521875,74.4447429,1.4264559449452658,0.1426455944945266
Thar Hospital And Multispeciality Centre,BARMER,RAJASTHAN,4.0,161.0,"PCM2+2C Barmer, Rajasthan",25.7325625,71.3984929,1.9430172411562625,0.19430172411562627
Pradeep Hospital & Fracture Clinic,BHARATPUR,RAJASTHAN,4.4,299.0,"6F6W+8V Bharatpur, Rajasthan",27.226104869069484,77.4629650686536,2.4121604733151467,0.2412160473315147
Vijay Hospital,BHARATPUR,RAJASTHAN,3.4,181.0,"6FP8+9M Gundwa, Rajasthan",27.232542826837108,77.45810343121533,1.6804098746073937,0.16804098746073937
Porwal Hospital,BHILWARA,RAJASTHAN,4.5,661.0,,25.34577849865766,74.63338349000739,2.8205926463325617,0.2820592646332562
Bhansali Hospital,BHILWARA,RAJASTHAN,4.4,30.0,"9J5X+83 Bhilwara, Rajasthan",25.3036038131892,74.6534495050384,1.4249869062773215,0.14249869062773216
Brijesh Banger Memorial Hospital,BHILWARA,RAJASTHAN,2.9,171.0,"9J4W+W9 Bhilwara, Rajasthan",25.344932481850815,74.6972238663431,1.4070159475998412,0.14070159475998412
Mewar Hospital Pvt Ltd (Bhilwara),BHILWARA,RAJASTHAN,4.1,44.0,"9J5W+6F Bhilwara, Rajasthan",25.3086922959668,74.66021531149454,1.474189167447275,0.14741891674472749
Asg Hospital Pvt Ltd(Bikaner),BIKANER,RAJASTHAN,4.7,1607.0,"2869+4G Bikaner, Rajasthan",28.019423570780454,73.31143023267009,3.3612951952570724,0.33612951952570724
MN Hospital And Research Centre,BIKANER,RAJASTHAN,3.5,285.0,"28GG+W4 Bikaner, Rajasthan",28.015313541725376,73.33073229236592,1.888216258541323,0.1888216258541323
Jeevan Raksha Hospital,BIKANER,RAJASTHAN,3.5,383.0,"287M+HH Bikaner, Rajasthan",28.014804097563104,73.32232552649101,1.9901527632254048,0.19901527632254049
MP Birla Hospital And Research Centre,CHITTORGARH,RAJASTHAN,4.1,211.0,"VJ66+F5 Chittorgarh, Rajasthan",24.87231478514838,74.60930053506232,2.10231745836435,0.210231745836435
Mewar Hospital Pvt Ltd (Chittorgarh),CHITTORGARH,RAJASTHAN,3.8,12.0,"VJPC+7G Chittorgarh, Rajasthan",24.844133809596496,74.66897088011864,0.8949079248117582,0.08949079248117582
Churu Multispeciality Hospital,CHURU,RAJASTHAN,4.4,72.0,"7XV8+Q4 Churu, Rajasthan",28.2944375,74.9627429,1.7974816259759854,0.17974816259759854
Tantia General Hospital,GANGANAGAR,RAJASTHAN,3.6,154.0,"WV9J+GC Sri Ganganagar, Rajasthan",29.90316129756166,73.8589929758762,1.7261461576976638,0.1726146157697664
Aastha Kidney And General Hospital,GANGANAGAR,RAJASTHAN,3.6,61.0,"WV9J+PV Sri Ganganagar, Rajasthan",29.92678066347606,73.8007688793418,1.4000918447007804,0.14000918447007804
"Shri Kanha Ram saharan Memorial 
Trauma And Multispeciality Hospital",HANUMANGARH JN,RAJASTHAN,4.4,79.0,"H8GP+86 Hanumangarh, Rajasthan",29.5758125,74.3329929,1.837305796130939,0.18373057961309391
Deep Hospital And Research Centre,Jaipur,RAJASTHAN,3.2,274.0,"WQP4+HG Jaipur, Rajasthan",26.951005436195437,75.77558427076521,1.7080908654231697,0.17080908654231697
Manu Hospital And Research Centre,JAIPUR,RAJASTHAN,4.0,68.0,"VQX9+56 Jaipur, Rajasthan",26.94495039304723,75.72093145292835,1.6055648599933934,0.16055648599933936
Apex Hospital Pvt Ltd,JAIPUR,RAJASTHAN,4.6,4420.0,"VR3G+V4 Jaipur, Rajasthan",26.85983823704662,75.79952306835885,3.7481788954599473,0.37481788954599476
Soni Hospital,JAIPUR,RAJASTHAN,4.2,1190.0,"VRW7+7W Jaipur, Rajasthan",26.879973450125732,75.8294716662425,2.8717951799544386,0.2871795179954439
Tagore Hospital And Research Institute,JAIPUR,RAJASTHAN,4.4,709.0,"VQ59+CV Jaipur, Rajasthan",26.881418651275634,75.76685941545925,2.786834241949797,0.2786834241949797
"Shekhawati Hospital And Research 
Centre",JAIPUR,RAJASTHAN,4.6,1732.0,"XQ5G+WX Jaipur, Rajasthan",26.98252185017717,75.77486699564491,3.3223596474866177,0.3322359647486618
Bani Park Hospital,JAIPUR,RAJASTHAN,4.4,181.0,"WQFQ+Q7 Jaipur, Rajasthan",26.92649579681308,75.83717709279415,2.1947992630652373,0.21947992630652374
Imperial Hospital And Research Centre,Jaipur,RAJASTHAN,4.4,243.0,"WQVW+XQ Jaipur, Rajasthan",26.94839653365149,75.81297117458779,2.3223003312023547,0.2322300331202355
Bhandari Hospital and Research Centre,JAIPUR,RAJASTHAN,4.2,1633.0,"VQ7V+FG Jaipur, Rajasthan",26.927940442675677,75.63581251832369,3.003080780847734,0.30030807808477344
"Dhanwantri Hospital And Research 
Centre",JAIPUR,RAJASTHAN,4.1,228.5,,26.838710847417843,75.65722650352448,2.134461682575174,0.21344616825751742
Jain Ent Hospital(Jaipur),JAIPUR,RAJASTHAN,2.8,17.0,,26.78307176224513,75.39330811052096,0.731441569016647,0.0731441569016647
"Bhagwan Mahaveer Cancer Hospital And 
Research Centre",JAIPUR,RAJASTHAN,4.7,5140.0,"VR74+79 Jaipur, Rajasthan",26.902481334817338,75.6383730799944,3.901245729097021,0.3901245729097021
Gopinath Hospital Pvt Ltd,JAIPUR,RAJASTHAN,4.7,600.0,"RR27+Q7 Jaipur, Rajasthan",26.798534507457475,75.8069905309566,2.904087029600903,0.2904087029600903
Jain Hospital,JAIPUR,RAJASTHAN,3.8,132.0,"VRWP+MW Jaipur, Rajasthan",26.77992634858151,75.8176684456512,1.7683525501026642,0.17683525501026642
Marudhar Hospital,JAIPUR,RAJASTHAN,4.3,1787.0,"WPGW+QG Jaipur, Rajasthan",26.902165663742302,75.73877811686835,3.114495298819788,0.3114495298819788
"Rukmani Birla Hospital(A Unit Of The 
Calc)",JAIPUR,RAJASTHAN,4.7,11876.0,"VQ7M+3V Jaipur, Rajasthan",26.859422117419548,75.77857301869301,4.290257035340169,0.42902570353401687
Rajgirish Hospital,JAIPUR,RAJASTHAN,3.7,37.0,"WMC4+6G Jaipur, Rajasthan",26.980932102819757,75.48367601278194,1.2618459208739596,0.12618459208739596
Sardarmal Khandaka Memorial Hospital,Jaipur,RAJASTHAN,3.9,41.0,"XM4P+G5 Hathod, Rajasthan",26.960186270304334,75.68657595027413,1.3723389443983336,0.13723389443983336
Swastik Hospital,JAIPUR,RAJASTHAN,4.5,120.0,"VP5C+C5 Jaipur, Rajasthan",26.886831117770488,75.71228473208832,2.06466287197688,0.206466287197688
Apex Hospital Mansarovar,Jaipur,RAJASTHAN,4.7,2014.0,"VQ87+74 Jaipur, Rajasthan",26.877947700868177,75.76519126447087,3.466115412137785,0.3466115412137785
"Apollo Spectra Hospitals (Apollo 
Speciality Hospitals Private Ltd) 
(Mahaver",JAIPUR,RAJASTHAN,4.7,1450.0,"VQVV+2X Jaipur, Rajasthan",26.89600493084501,75.79000663852726,3.313566017583604,0.33135660175836046
Archana Hospital (Jaipur),Jaipur,RAJASTHAN,4.1,100.0,"XP5P+6C Jaipur, Rajasthan",27.013552597229314,75.67100602004254,1.8018280899343373,0.18018280899343375
Asg Hospital Pvt Ltd Mansarovar,Jaipur,RAJASTHAN,3.3,3.0,,27.06701140500538,75.94368382327208,0.3836786584359328,0.03836786584359328
Asg Hospital Pvt Ltd Pali,Jaipur,RAJASTHAN,3.3,3.0,,26.998375575627833,75.78980320750298,0.3836786584359328,0.03836786584359328
Asg Hospital Pvt Ltd Vaishalinagar Jaipur,Jaipur,RAJASTHAN,3.3,3.0,,26.47862301628504,75.71543800745584,0.3836786584359328,0.03836786584359328
"Asian Superspeciality Hospital And 
Trauma Centre ( A Unit Of SNR 
Healthcare)",JAIPUR,RAJASTHAN,3.9,247.0,"WRH3+FP Jaipur, Rajasthan",26.902342585693056,75.83228101164268,2.0568852289026203,0.20568852289026204
Asopa Hospital,JAIPUR,RAJASTHAN,4.6,570.0,,26.898349156329033,75.75985836364006,2.817557650308783,0.28175576503087835
Bagra Maternity And General Hospital,Jaipur,RAJASTHAN,4.4,39.0,,26.917966730824205,75.79657415314949,1.5358439930741346,0.15358439930741347
Bansal Hospital(Jaip),JAIPUR,RAJASTHAN,4.1,88.0,"VQV7+67 Jaipur, Rajasthan",26.826580148058436,75.72146287150449,1.7505686203231947,0.1750568620323195
"Bhagwan Mahaveer Hospital And 
Research Centre",Jaipur,RAJASTHAN,4.7,5140.0,"VR74+79 Jaipur, Rajasthan",26.86286927001823,75.81123564399893,3.901245729097021,0.3901245729097021
CBLM Memorial Holy Family Hospital,JAIPUR,RAJASTHAN,4.8,80.0,"WQQJ+JF Jaipur, Rajasthan",26.86933403399904,75.83713870744826,2.016456077100856,0.20164560771008563
Chirayu Hospital,JAIPUR,RAJASTHAN,4.4,1406.0,"XM4P+JP Jaipur, Rajasthan",26.943102851890664,75.70447308532181,3.08429606857822,0.30842960685782206
Curewell Hospital,JAIPUR,RAJASTHAN,3.4,89.0,"RQQ9+PR Jaipur, Rajasthan",26.8137706235784,75.75422735246956,1.4437485708139317,0.14437485708139317
Fortis Escorts Hospital Jaipur,JAIPUR,RAJASTHAN,4.1,228.5,,26.890215976058805,75.81795353610426,2.134461682575174,0.21344616825751742
Ghiya Hospital,Jaipur,RAJASTHAN,4.6,468.0,"RRW6+M4 Jaipur, Rajasthan",26.844689020307783,75.81731599022031,2.728081527218973,0.2728081527218973
Global Heart And General Hospital,JAIPUR,RAJASTHAN,3.1,513.0,"WP4Q+6F Jaipur, Rajasthan",26.91810743515387,75.8261632758564,1.844222459346882,0.1844222459346882
Goyal Hospital Jaipur,Jaipur,RAJASTHAN,4.2,22.0,"VQXM+XG Jaipur, Rajasthan",26.918323138312367,75.86131789352388,1.2331815908395607,0.12331815908395607
Heart And General Hospital Jaipur,JAIPUR,RAJASTHAN,3.4,275.0,"WR56+9C Jaipur, Rajasthan",26.935768885723142,75.80095467410382,1.8203485378870543,0.18203485378870543
Krishna Heart And General Hospital,JAIPUR,RAJASTHAN,4.2,288.0,"VQM4+49 Jaipur, Rajasthan",26.936029635372343,75.80123154560411,2.283894342857212,0.22838943428572123
Malpani Multispeciality Hospital,JAIPUR,RAJASTHAN,4.1,53.0,"XQFG+CF Jaipur, Rajasthan",27.022794540497767,75.70572785189711,1.548077528269863,0.1548077528269863
Maya Devi Hospital,Jaipur,RAJASTHAN,4.0,115.0,"VQHJ+M6 Jaipur, Rajasthan",26.912107428214192,75.84152667491061,1.810958059414777,0.1810958059414777
"Metro Mas Heartcare And Multispeciality 
Hospital",JAIPUR,RAJASTHAN,5.0,4.0,"VQ89+V5 Jaipur, Rajasthan",26.888278595012594,75.75329544427899,0.726909397092766,0.0726909397092766
Metropolitan Hospital (Jaipur),JAIPUR,RAJASTHAN,3.7,69.0,"WPCR+CG Jaipur, Rajasthan",26.905343682216255,75.72269905798512,1.4852712779449568,0.1485271277944957
Mewar Hospital Pvt Ltd (Jaipur),Jaipur,RAJASTHAN,5.0,2.0,"VQP4+V9 Jaipur, Rajasthan",26.767942309713995,75.68268732673941,0.4744469234471142,0.04744469234471142
Monilek Hospital And Research Centre,JAIPUR,RAJASTHAN,3.9,305.0,"VRPM+QJ Jaipur, Rajasthan",26.912971950369062,75.83955397826959,2.137899455584841,0.2137899455584841
Narayana Multispeciality Hospitals,JAIPUR,RAJASTHAN,4.8,19476.0,"QRVG+X4 Jaipur, Rajasthan",26.800501846048775,75.81981849848553,4.617676968467839,0.46176769684678387
