Hospital Name,Address,CITY,STATE,PPN / NON PPN
"Ved Hospital Super Specialitty And 
Research Center","Vedant Complex ,,Kalyan Bhiwandi Road,,Kongaon",Thane,MAHARASHTRA,PPN
"Vedant Hospital A Unit Of Shree 
Vighnaharta Healthcare","Kasarvadavali, Ghodbunder Road, Thane West",THANE,MAHARASHTRA,PPN
Vedant Multispeciality Hospital,"S-3,2nd Floor, Vedant Commercial Comlex, Vartak 
Nagar,,Above Union Bank Of India.,Thane(W)",THANE,MAHARASHTRA,PPN
Venus Hospital Multispeciality And Icu,"Venus Tower, Near Amba Bhavani Mandir,,Dombivli-Kopar 
Road,,Dombivli.",Thane,MAHARASHTRA,PPN
Vitthal Krupa Hospital,"B1-B6, Ground Floor,,Ram Apartment, Near Apna 
Medical,,Katanivali Junction,Kalyan-ENIL",THANE,MAHARASHTRA,PPN
Wockhardt Hospitals Ltd,"Asmita Enclave,,Naya Nagar, Near Raily Station, Mira Road,",THANE,MAHARASHTRA,PPN
Global Hospital,"Y K Nagar NX ,Near Big Bazaar, Virar West, Virar, 
Maharashtra 401303Virar",THANE,MAHARASHTRA,PPN
"Dr Wankhades Fracture and Accident 
Hospital","201,203, Marc Plaza, Murbad road, near Maruti Suzuki 
showroom, Kalyan Thane-421301nil",THANE,MAHARASHTRA,PPN
Sai Kripa Maternity Hospital,"1st Floor, E Wing, Shiv Shanti Complex, Badlapur, Thane - 
421503Badlapur",THANE,MAHARASHTRA,PPN
Phoenix Hospital and ICU,"SIDDHIVINAYAK ANNEX,SHRUTIBUS STOP,HIGHLAND 
ROAD,DHOKALINAKA",THANE,MAHARASHTRA,PPN
Sawant Hospital,"Ground Floor, Chamunda Villa Building, Near Samrat Hotel, 
Dombivli",THANE,MAHARASHTRA,PPN
"Shree Maternari Hospital And General 
Hospital","25, Paryani Ln, Section 25, Paryani Ln, Section 25, Krishna 
Nagar, Ulhasnagar, Maharashtra 421004Ulhasnagar",THANE,MAHARASHTRA,NON PPN
Family Care Hospitals,"Family Care Hospitals, Near Seven square academy Mira Rd, 
Golden Nest Phase 1 Rd, Queens Park, Mira Road East, 
Maharashtra 401105Thane",THANE,MAHARASHTRA,NON PPN
Bijankur Hospital PVT. LTD.,"Kalyan Shil Road, Near Katai Toll Naka, DombivliDombivli 
East",THANE,MAHARASHTRA,PPN
Icon Hospital Pvt Ltd,"Plot No 34, CTS No 2471, Village Gajbandhan Patharli, 
Mahavir Nagar, Manpada Road, Dombivili (E)",THANE,MAHARASHTRA,NON PPN
Swayam Hospitals,"Tiara Commercial Complex, Ground Floor, Pokhran Road 
No. 2, Vasant Vihar, Thane (West)nil",THANE,MAHARASHTRA,PPN
Ortho Centre Hospital,"Ananya, First floor, Gantali Devi Road, Naupada, Near 
Ghantali Devi mandir Road, Thane -Westnil",THANE,MAHARASHTRA,PPN
Kelshikar Hospital,"4th Floor beauty aracde , Opp Pratap Cienma Khopat- 
Thane westnil",THANE,MAHARASHTRA,PPN
Spandan Hospital & ICU,"Priyadarshani CHS, Fist floor, Above Allhabad bank, phule 
road, Dombivali (w)Dombivali",THANE,MAHARASHTRA,PPN
"Shivneri Hospital And Advanced Urology 
Center","Near Vandana Cinema, Opp S.T.Mahamandal Depot, 
Panchpakhadinil",THANE,MAHARASHTRA,PPN
Matrix Multispeciality Hospital,"Opp Andher Bank, Near Ambedkar Chowk, TV Tower, 
Badlapur -East Badlapur",THANE,MAHARASHTRA,PPN
Global Multispeciality Hospital,"Stanley Regency,Kanakia Beverly Park,Mira roadNear 
Cinemax",THANE,MAHARASHTRA,PPN
SRV Mamta Hospital,"P-43, Phase -2, Next to ICICI Bank, MIDC, Dombivali 
(East)nil",THANE,MAHARASHTRA,PPN
Mehta Hospital and fertility Center,"Rushabh Plaza, B-wing, Pleasant Park, near brand Factory 
,Mira Road (East)",THANE,MAHARASHTRA,PPN
Badar Multispeciality Hospital,"339, Nesco House, Nawayat Nagar, Near Burhan Chowk, 
Nalasopara West,Palghar",THANE,MAHARASHTRA,PPN
Ankur Paediatric Hospital And ICU,"204, Thakur Tower , R.C.S Marg, Virar (W)Palghar",THANE,MAHARASHTRA,PPN
Thane Noble Hospital,"3A/308, Solitair , Cosmos Jwels, Kavasar, G.B.Road,nil",THANE,MAHARASHTRA,PPN
Bilal Hospital And ICU,"Royal Garden- A Wing, First floor, Shimla Park, Kausa 
Mumbra,nil",THANE,MAHARASHTRA,PPN
Dr Veer Hospital,"First floor, Saikripa CHS, Near Yashodhan Nagar Bus 
Stop,nil",THANE,MAHARASHTRA,PPN
Dr More Hospital,"first floor, Vimal Paradise Bldg, Opp Ramdev Xerox, 
Nalasopara,Palghar,",THANE,MAHARASHTRA,PPN
Gastrocare Hospital,"Regency Avenue, Synidicate Murbad Road, Kalyan,nil",THANE,MAHARASHTRA,PPN
"Sai Aarogyam Multispeciality Hospital & 
ICCU","1st Avenue Business Park, Opp. Fire Bridge Station, 
Kalyan(W)Near Durgadi Killa,",THANE,MAHARASHTRA,PPN
Reliance Hospital,"Plot No. X8 & X-8/1,MIDC TTC Industrial Area,Millenium 
Business Park,Koparkairne,",THANE,MAHARASHTRA,PPN
Aarogyadham Multispeciality Hospital,"Ground Floor, Janki Tower,, Kalwal,Mumbai-Pune Road,",THANE,MAHARASHTRA,PPN
Shambharti Multispecilatiy Hospital,"First Floor, Poonam Shuristi, Above Pizza Hut , Opp 
S.K.Stone , Mira Road ,nil",THANE,MAHARASHTRA,PPN
Phoneix Hospital Pvt Ltd,"Block No: 895/ 1789, Near Guru Nanak High School, Kurla 
camp Road, Ulhasnagar (East).nil",THANE,MAHARASHTRA,PPN
Siddha Pooja Hospital,"Plot No. 51 ,Sec. 1 ,Pam Beach ,Sanpada 4,nil",THANE,MAHARASHTRA,PPN
Venkatesh Hospital And Nursing Home,"Plot No.7, Barave Road, Khadakpada, Kalyan (W) Near 
Radha Nagarnil",THANE,MAHARASHTRA,PPN
Lifeline Hospital,"1st Floor,jyoti apertment, Opp. Tata Amantra, kalyan-
bhiwandi Bypass Road,Bhiwandi,nil",THANE,MAHARASHTRA,PPN
Mauli Hospital,"Shop No.2,Mauli Medical,Mauli Builuding Balkum Pada 2,nil",THANE,MAHARASHTRA,PPN
Platinum Multispeciality Hospital,"Sai Priya Building, 1st Floor,Star Colony Manpada Road, 
Nr.Saibaba Mandir,L.B.Yende Compound,Dombivali (E),nil",THANE,MAHARASHTRA,PPN
"Ganesh Memorial Hospital and 
Endoscopy Center","5-Tulip C, Flower Vally Complex,Khadakpada Circle, Kalyan 
(West)nil",THANE,MAHARASHTRA,PPN
Lakecity Hospital,"2 & 3, Jai Sidhivinayak Premises, Near Cadbury Junction, 
Next to Kotak Mahindra Bank , Khopat,nil",THANE,MAHARASHTRA,PPN
Shree Maternity and General Hospital,"C-586, sector-25, Manera Road, Ulhasnagar, Near Welfare 
School, Ulhasnagar,nil",THANE,MAHARASHTRA,PPN
Koparde Hospital,"Ashutosh Apartmnet , First floor , Gopal Nagar , Kalyan 
Road, Dombivali,nil",THANE,MAHARASHTRA,PPN
Abhinav Maternity and General Hospital,"Chowra Arcade, Station Road, Nalasopara,nil",THANE,MAHARASHTRA,PPN
Dr Das Hospital And ICCU,"sandapa,nil",THANE,MAHARASHTRA,PPN
Amit Hospital (Berhampur),"Canal Street, Near Radhe Krishna Temple,,Gate Bazar 
Square Behind Kuthari Teple,,Berhampur, GanjamNIL",BERHAMPUR,ORISSA,NON PPN
Ashutosh Hospital,Engineering School Road BrahmapurBrahmapur,BERHAMPUR,ORISSA,NON PPN
Maa Shakti Hospital,"PLOT NO.-168, EKAMRA MARG. UNIT-6,NIL",BHUBANESWAR,ORISSA,NON PPN
Amri Hospitals Ltd Bhubaneswar,"Plot No. 1,,Beside Satya Sai Enclave,,KhandagiriNIL",BHUBANESWAR,ORISSA,NON PPN
Care Hospital(Bhubaneshwar),"Plot No.324 (P),,Pranchi Enclave, Near Municipal Kalyan 
Mandep,,ChandrashekharpurNIL",BHUBANESWAR,ORISSA,NON PPN
Hi Tech Medical College And Hospital,"Under Vigyan Bharati Charitable Trust, Pandara,Health 
Park,Rasulgarh,Near NH-5, Kuakhai Bridge,",BHUBANESWAR,ORISSA,NON PPN
Sara Gastro And Laparoscopic Hospital,"Plot No -3564 / 3564 / 4951, Gouri Nagar,,Near Garage 
Chhak,Old Town,,Near Garage Chhak,NIL",BHUBANESWAR,ORISSA,NON PPN
Sunshine Hospitals,"Laxmi Sagar Square ,,Cuttack Puri Road Po- Budheswari 
Colony,",BHUBANESWAR,ORISSA,NON PPN
Shree Hospitals,"246, Lewis Road,Near BJB autonomous College,",BHUBANESWAR,ORISSA,NON PPN
Asg Hospital Pvt Ltd,"1st Floor, Plot No. 493/1629, Kharvela Nagar, Near Shriya 
Talkies,nil",BHUBANESWAR,ORISSA,NON PPN
"Utkal Institute of Medical Sciences And 
Hospital","C/3, Niladri Vihar, Chandrasekharpur,nil",BHUBANESWAR,ORISSA,NON PPN
Radharaman Hospital,"Talatelenga Bazar, Purighat Road,,Near Hanuman Temple,",Cuttack,ORISSA,NON PPN
Shakti Hospital,"Cuttack Plot No: 444, Mahanadi Vihar,Yabazar, 
Cuttack,Cuttack,NIL",CUTTACK,ORISSA,NON PPN
Sun Hospital Pvt Ltd,"Shreevihar Colony,Kanika Chhak,Tulsipur,NIL",CUTTACK,ORISSA,NON PPN
Trisha Hospital,"At-Purighat,Po-Talatelenga Bazar,,Cuttack",Cuttack,ORISSA,NON PPN
East Coast Hospital,"No. 1, Paris Nagar,Moolakulam,Next to Vasantharaja 
Theater,",PONDICHERRY,PONDICHERRY,NON PPN
Bewell Hospitals(Pondicherry),"#15, Lawspet, Green Gardens, ECR,nil",PONDICHERRY,PONDICHERRY,NON PPN
Dr Punjs Artemis Hospital,"890-8, Circular Road, AmritsarCircular Road",AMRITSAR,PUNJAB,PPN
Madaan Hospital,"Majitha Road,,AmritsarNIL",AMRITSAR,PUNJAB,PPN
Adlakha Hospital,"#29 B, Basant Avenue, Race Course Road, GPONIL",AMRITSAR,PUNJAB,PPN
KD Hospital,"7,CIRCULAR ROAD,NEAR MEDICAL COLLEGENIL",AMRITSAR,PUNJAB,PPN
Sanjeevan Hospital,"I/S LAHORI GATE , BACK SIDE POLICE STATION D 
DIVISION,NIL",AMRITSAR,PUNJAB,PPN
"Dr Karam Singh Memorial Orthopaedic 
And Multispeciality Hospital","16-A, DOCTOR AVENUE,CIRCULAR ROAD,AMRITSAR-
143001",AMRITSAR,PUNJAB,PPN
Ranjit Hospital,"G.T.Road Putlighar,,Amrisar",AMRITSAR,PUNJAB,PPN
Uppal Neuro Hospital,"4 Rani Ka Bagh Amritsar,Near State Bank Of 
India,AmritsarNIL",AMRITSAR,PUNJAB,PPN
"Carewell Heart And Super Speciality 
Hospital","MODEL TOWN, G.T.ROAD,AMRITSAR-143001Amritsar",AMRITSAR,PUNJAB,PPN
Sri Guru Ram Dass Charitable Hospital,"Mehta Road, P.O. Vallah,Amritsar",AMRITSAR,PUNJAB,PPN
Apollo Hospital - Amritsar,"#2509/3, Inside Suctan Wind Gate, Bhushanpura",AMRITSAR,PUNJAB,PPN
Hargun Hospital,"Dr. Gurvinder Singh'S Batala Road,,,Amrisar",AMRITSAR,PUNJAB,PPN
Hartej Hospital,"A-290 To 293,,Ranjit Avenue,,Court Road,amritsar",AMRITSAR,PUNJAB,PPN
Fortis Escorts Hospital Amritsar,"MAJITHA VERKA BYPASS ROAD, AMRITSARamritsar",AMRITSAR,PUNJAB,PPN
Gupta Multispeciality Hospital.,"Sant Avenue, GT Road, Amritsar, Punjab-143001Amritsar",AMRITSAR,PUNJAB,NON PPN
Ap Hospital,"530/1, Ajit Nagar Extension, Near Water Tank,",AMRITSAR,PUNJAB,PPN
Randhawa Hospital,"12 Mall Road,Green Avenue,Amiritsar",Amritsar,PUNJAB,NON PPN
Chikitsa ENT Hospital,"60, Pink Plaza, O/S Hall Gate, AmritsarAmritsar",AMRITSAR,PUNJAB,PPN
"Nayyar Heart Institute And Super 
Speciality Hospital","3, Dasondha Singh Road, Lawrence Road, Amritsar- 143001 
Amritsar",AMRITSAR,PUNJAB,PPN
"Life Kare Multi Speciality And Super 
Speciality Hospital","3, Nirankari Colony, Fatehgarh Churian Road, 
AmritsarAmritsar",AMRITSAR,PUNJAB,PPN
Care & Cure Medicity Hospital,"The Mall Road, Batala Road, Near Shivala Bagh Bhaiyan 
Mandir, Amritsar, Punjab 143001Amritsar",AMRITSAR,PUNJAB,PPN
Dr Ved Gupta Hospital,"#355, The Mall Road, GPOAmritsar",AMRITSAR,PUNJAB,PPN
"Akashdeep Hospital Neuro Trauma Multi 
Super Sepciality Hospital","Majitha Road, Bye Pass, OPP. M.B. Polytechnical College 
Amritsar",AMRITSAR,PUNJAB,PPN
Surjit Hospital,"1 Airport Road,Gumtala,Jujhar Singha 
Avenue,,Gumtala,Amritsar",AMRITSAR,PUNJAB,PPN
Apex Hospital,"Batala Road, Near Rishab Auto, AmritsarAmritsar",AMRITSAR,PUNJAB,PPN
New Life Hospital,"Opp Guru Nanak Avenue Majithia Road, AmritsarAmritsar",AMRITSAR,PUNJAB,PPN
Arora Hospital,"Near Petrol Pump,GT Road,Chehharta,NIL",AMRITSAR,PUNJAB,PPN
Dev Hospital Amritsar,"Batala Road,,,Amritsar",Amritsar,PUNJAB,NON PPN
Medcard Multispeciality Hospital,"Opp. Mata Kaulan Ji Bandhi Chhode,Charitable 
Hospital,,Tarn Taran RoadNIL",AMRITSAR,PUNJAB,PPN
"Medicaid Hospital And Critical Care 
Centre","Circular Road,Near Rattan Singh Chowk,Amritsar",AMRITSAR,PUNJAB,PPN
Mokha Hospital And Kidney Care Centre,"905 / 13, Batala Road,,Near Kamal Palace,,AmritsarNIL",AMRITSAR,PUNJAB,PPN
Navpreet Hospital,"G. T. Road,,Putlighar,,Putlighar,NIL",AMRITSAR,PUNJAB,PPN
Neelkanth Hospital,"Near Spring Dail School,Fatehgarh Churian Road,Bye 
Pass,NIL",AMRITSAR,PUNJAB,PPN
Sri Guru Ram Das Charitable Hospital,"Near Gurudwara Shaheedan,,Circular Road,,NIL",AMRITSAR,PUNJAB,PPN
Surinder Hospital,"G T Road, Naraingarh Chowk,Chhehartanil",AMRITSAR,PUNJAB,PPN
Badrinath Hospital,"Fategarh Churian Road Amritsar, PunjabAmritsar",AMRITSAR,PUNJAB,NON PPN
Parkash Hospital,"GT Road, Putlighar, AmritsarAmritsar",AMRITSAR,PUNJAB,PPN
Gupta Hospital,"12-F, Race Cource Road, NILL",AMRITSAR,PUNJAB,PPN
The Corporate Hospital,"Batala Road, Amritsar",AMRITSAR,PUNJAB,PPN
Florem Hospital,MAJITHA ROAD BYEPASS CHOWK Amritsar,AMRITSAR,PUNJAB,PPN
Pulse Hospital,"Maqbool Pura Chowk, Mehta Roadnil",AMRITSAR,PUNJAB,PPN
Nanda Hospital,"MAIN BATALA ROAD, VERKA,nil",AMRITSAR,PUNJAB,PPN
Dr PSPM Janta Hospital,DR. P.S.P. MEMORIAL JANTA HOSPITALnil,AMRITSAR,PUNJAB,PPN
Nagpal Super Speciality Hospital,"The Mall,,,BathindaNIL",BHATINDA,PUNJAB,NON PPN
"Cygnus Health Street Super Specialty 
Hospital",Near Mittal City Mall Bathinda PunjabPunjab,BHATINDA,PUNJAB,NON PPN
Max Super Speciality Hospital Bhathinda,"Nh-64, Near District Civil Hospital,,Mansa Road,,BathindaNIL",BHATINDA,PUNJAB,NON PPN
Pragma Hospital,"Bhatti Road,,,BathindaNIL",BHATINDA,PUNJAB,NON PPN
Chhabra Hospital,80 Feet road Near Stadium BathindaBathinda,BHATINDA,PUNJAB,NON PPN
BJS Bal Memorial Hospital,"11/4 Dharam Pura Colony Quadian Chungi 
JalandharGurdaspur",GURDASPUR,PUNJAB,NON PPN
Kamal Hospital (Jalandhar),"Kishanpura Chowk,,Near Doaba Chowk,,KISHANPURA",Jalandhar,PUNJAB,NON PPN
BBC Heart Hospital,"301,LAJPAT NAGAR,NIL",JALANDHAR,PUNJAB,PPN
Tagore Hospital And Heart Care Centre,"91,Banda Bahadur Nagar,Mahavir Marg,Mahavir MargNIL",JALANDHAR,PUNJAB,PPN
"Kidney Hospital and Lifeline Medical 
institutions","63 & 64, WARYAM NAGAR, COOL ROADOpp. KGM Hospital",JALANDHAR,PUNJAB,NON PPN
Sacred Heart Hospital (Maqsudan),"Maqsudan,,G T Road,,Subhash Nagar,NIL",JALANDHAR,PUNJAB,PPN
Joshi Hospital,KAPURTHALA CHOWKNIL,JALANDHAR,PUNJAB,PPN
Modern Hospital Jalandhar,"#39, Opposite Tara Mount Hotel, Model Town",JALANDHAR,PUNJAB,PPN
Armaan Hospital,"188, Adarsh Nagar, Jalandhar, Punjab 144001Jalandhar",JALANDHAR,PUNJAB,NON PPN
Kapoor Bone And Children Hospital,"Pathankot Bye Pass Chowk, Pathankot Chowk, Jalandhar, 
Punjabjalandhar",JALANDHAR,PUNJAB,PPN
Batra Hospital,Mission Compound JalandharJalandhar,JALANDHAR,PUNJAB,PPN
Capitol Hospital,"Jalandhar-Pathankot Road, Nh-44, Near Reru Chowk,",JALANDHAR,PUNJAB,PPN
Dmc Hospital And Trauma Centre,"Op. T. V. Centre, 57,,Shaheed Udham Singh Nagar,NIL",JALANDHAR,PUNJAB,PPN
Ghai Hospital (Jalandhar),"No.661 A & B,Guru Teg Bahabur Nagar,,,NIL",JALANDHAR,PUNJAB,PPN
Johal Hospital,"Hoshiarpur Road,Ramamandi,NIL",JALANDHAR,PUNJAB,PPN
Kapil Hospital,"Near New Courts,,Opp. Commissioners Office,Civil 
Lines,Rajinder Nagar,NIL",JALANDHAR,PUNJAB,PPN
Makkar Hospital,"379,Adarsh Nagar,,Nr.M.G.N College,,",Jalandhar,PUNJAB,NON PPN
National Kidney Hospital,"E.H. 175, Civil Lines,Opp. Session Courts,",Jalandhar,PUNJAB,PPN
Ranjit Hospital,"Patel Chowk,58,,Kapur Thla Road,,",Jalandhar,PUNJAB,NON PPN
Shakuntala Devi Vig Hospital,"Kapurthala Rd Near Jammu Hospital,Raj Nagar Adarsh 
Nagar,NIL",JALANDHAR,PUNJAB,PPN
Vasal Hospital,"Adarsh Nagar,,,",Jalandhar,PUNJAB,PPN
"Vedanta Multispeciality Hospital And 
Trauma Centre","18, Guru Ravidass Nagar, Jalandhar,Near Ravidass 
Chowk,Ravidass Nagar",Jalandhar,PUNJAB,NON PPN
Shrimann Superspeciality Hospital,"village-Noorpur, , Pathankot Byepass Road,nil",JALANDHAR,PUNJAB,PPN
"Global Hospital A Unit of Sood Hospital 
Pvt Ltd","10 Link Road,Model Town,Jalandhar",JALANDHAR,PUNJAB,PPN
Sikka Hospital,"125, Sus Nagarnil",JALANDHAR,PUNJAB,PPN
Sarvodaya Hospital,"Main GT Road,nil",JALLANDHAR,PUNJAB,PPN
Jain Multispeciality Hospital,"Near Khanna City Centre,,Opposite Electricity Board , G.T 
Road,,NIL",KHANNA,PUNJAB,NON PPN
RG Stone And Super Speciality Hospital,"510 - L,,Model Town,LudhianaLudhiana",LUDHIANA,PUNJAB,PPN
Sirish Hospital,"B-XX 1140, KRISHNA NAGARLudhiana",LUDHIANA,PUNJAB,PPN
"Deep Nursing Home And Children 
Hospital","481-R Model Town Ludhiana Near Lyallpur Sweets,NIL",LUDHIANA,PUNJAB,PPN
Aims Bassi Hospital Pvt Ltd,"200 Tagore Nagar,Opp.New Dmc, Opp. Postal 
Colony,Ludhiana",LUDHIANA,PUNJAB,PPN
Toor Hospital,"#1191/10, Main Road, Haibowal Kalan,NIL",LUDHIANA,PUNJAB,PPN
"Aastha Kidney And Super Speciality 
Hospital","B-20, 1197/1, Krishna Nagar, Civil Lines,",LUDHIANA,PUNJAB,PPN
Fortis Hospital Ludhiana,"6Kms From Samrala Chowk, Chandigarh Roadnil",LUDHIANA,PUNJAB,PPN
Satguru Pratap Singh Apollo Hospital,"Sherpur Chowk, GT Road,Ludhiana",LUDHIANA,PUNJAB,PPN
Avasthi Bone And Joint Clinic Hospital,"135, Green Park, Opp. Prince Hostel, Civil 
Lines,,LudhianaNIL",LUDHIANA,PUNJAB,PPN
Bansal Hospital(Ludi),"Near Bhuriwala, Opposite Bhuriwala Gurudwara, Haibowal 
Kalan,",LUDHIANA,PUNJAB,PPN
"Christian Medical College And Hospital 
(CMC)",Brown RoadLudhiana,LUDHIANA,PUNJAB,PPN
Eva Hospital,"40, New Lajpat Nagar,,Pakhawal Road, Ludhiana,Pakhowal 
RoadNIL",LUDHIANA,PUNJAB,PPN
"Global Heart And Super Speciality 
Hospital","Nr Octroi Post,,Fze Road,NIL",LUDHIANA,PUNJAB,PPN
Hope Hospital,"28-B,Tagor Nagar,Civil Lines,,Opp Hero Dmc Heart,Insti. 
Civil LinesNIL",LUDHIANA,PUNJAB,PPN
Kalra Hospital,"Chowk Baba Than Singh,,Shingaar Cinema Road,NIL",LUDHIANA,PUNJAB,PPN
Kalyan Hospital(Ludhiana),"Div No. 3 Chowk,,Near Fire Brigade,,Samrala Road,NIL",LUDHIANA,PUNJAB,PPN
Sri Balaji Super Speciality Hospital,"31, Satguru Nagar Opp. Verka Milk Plant,,Firuzpur Road,NIL",LUDHIANA,PUNJAB,PPN
Healthline Multispecialty Hospital,"191, Tagore Nagar Civil Lines LudhianaLudhiana",LUDHIANA,PUNJAB,NON PPN
"Orison Superspeciality Hospital inferlity 
And Trauma Centre","Adarsh Nagar, Barewal Road, Opp. Grand Walk Mall, 
Ferozepur Road-LudhianaLudhiana",LUDHIANA,PUNJAB,PPN
Goyal Hospital,"B-1, Flower Enclave, 200 Feet road, Dugri, Basant Avenue,",LUDHIANA,PUNJAB,PPN
Neurociti Hospital,"B-XX/2034, GOBIND NAGAR, NEAR HOTEL ONN,nil",LUDHIANA,PUNJAB,PPN
Hunjan Bone And Joint Hospital,"56, South Model Gram, Kochar Market Road,nil",LUDHIANA,PUNJAB,PPN
Pancham Hospital,"SCO 34-37 Canal Road,Jawadinil",LUDHIANA,PUNJAB,PPN
Prolife Multispeciality Hospital,"Vill. Gill.,Malerkotla Road, nil",LUDHIANA,PUNJAB,PPN
Max Super Speciality Hospital Mohali,"Near Civil Hospital, Phase-Vi, Sas Nagar, Near Verka Milk 
PlantMohali",MOHALI,PUNJAB,PPN
Liberty Multispeciality Hospital,"1799-1800,PHASE-3-B-2Mohali",MOHALI,PUNJAB,PPN
Cosmo Hospital,"Sector 62 , Phase 8 Mohali,Near Bus Stand,Mohali",MOHALI,PUNJAB,PPN
"Behgal Hospital (Bahgal Institute Of It 
And Radiation Technology)","F-431,435,436, Industrial Area,,Phase 8-B,,Mohali",MOHALI,PUNJAB,NON PPN
"Mayo Healthcare Super Speciality 
Hospital","Sector69,Near Gurudwara Singh Shaheedan,MohaliNIL",MOHALI,PUNJAB,PPN
JP Hospital,"Ambala Chandigarh road, Zrakpur, Distt. Mohali, Punjabi-
140602Mohali",MOHALI,PUNJAB,PPN
Cosmo Hospital(Surya Kidney Care),"Shivalik hospital, Sec-69, Ajit Garh, MohaliMohali",MOHALI,PUNJAB,PPN
Chawla Nursing Home And Hospital,"K. No. 1 & 2,,Phase-Vll, Sector 60,,MohaliNIL",MOHALI,PUNJAB,PPN
Harmony Hospital,"Sco 116, Phase-5, Indl.Area,,Shahi Majra, Sector-58,Near 
J.D Hotel,NIL",MOHALI,PUNJAB,PPN
Healthsure Multispeciality Hospital,"Chandigarh - Ludhiana Road, Vpo Gharuan,,Near Bus Stand 
Gharuan,NIL",MOHALI,PUNJAB,NON PPN
Shalby Hospital (Silver Oak),"Phase - 9, Sector 63, SAS Nagar, nil",MOHALI,PUNJAB,PPN
Amandeep Hospital,"Dalhousie Road Mamoon,,Mamoon Cantt,,Pathankot",Pathankot,PUNJAB,NON PPN
Kalyani Hospital (Pathankot),"Ab College, Near Radha Swami Satsang Bhawan,,,NIL",PATHANKOT,PUNJAB,NON PPN
Columbia Asia Hospitals Pvt Ltd (Patiala),"# 22, Bhupindra Road,,22 No. Phatak,NIL",PATIALA,PUNJAB,NON PPN
Neelam Hospital And Maternity Home,"Nh- 64, Rajpura-Chandigarh Road ,,Opp. Chitkara 
University,,Vill - Fatehpurgarhi ,",RAJPURA,PUNJAB,NON PPN
Guru Nanak Hospital (Rajpur),"Guru Nanak Complex,,Sham Nagar, Near Lic 
Office,,RajpuraNIL",RAJPURA,PUNJAB,NON PPN
Baweja Multispeciality Hospital,"1571/39, Preet Colony,,Opp Civil Hospital, Rupnagar,",ROPAR,PUNJAB,NON PPN
Amcare Medical And Research Hospital,VIP Road ZirakpurZirakpur,ZIRAKAPUR,PUNJAB,PPN
"Kshetrapal Hospital Multi Speciality And 
Research Centre","Sector-C, Panchsheel Nagar,,Near Jhalkari Bai Smarak,",AJMER,RAJASTHAN,NON PPN
Mewar Hospital Pvt Ltd(Ajmer),"A-175,Hari Bhau Upadhyay Nagar,Near Glitz,NIL",AJMER,RAJASTHAN,NON PPN
Mittal Hospital And Research Centre,"Pushkar Road,,AjmerNIL",AJMER,RAJASTHAN,NON PPN
Sania Hospital,"248-249, N E B,Subhash Nagar,,AlwarNIL",Alwar,RAJASTHAN,NON PPN
Harish Hospital Pvt Ltd,"1, Raghu Commercial Complex,,Scheme No. 10,,Nr. Jail 
CircleNIL",ALWAR,RAJASTHAN,NON PPN
Hi-Tech Hospital,"4, Krishna Colony, Ambedkar CircleNIL",ALWAR,RAJASTHAN,NON PPN
Solanki Hospital,"10,Ram Kuteer,,Near Ashok Circle,AlwarNIL",ALWAR,RAJASTHAN,NON PPN
Soni Devi Memorial Hospital,"Near ASP Office, Neemrana,Alwarnil",ALWAR,RAJASTHAN,NON PPN
Satish Hospital,"CC-01, Ricco Industrial Area,Near Krishna Tower,Neemrana",ALWAR,RAJASTHAN,NON PPN
Om Hospital,"Narnaul Road, BehrorOld Bus Stand,",ALWAR,RAJASTHAN,NON PPN
Asg Hospital Pvt Ltd Balotra,"Nahta Hospital Road Near Ram Kutiya,,",Balotra,RAJASTHAN,NON PPN
Mewar Hospital Pvt Ltd (Banswara),"Shyam Colony,,Udaipur Road,,BanswaraNIL",BANSWARA,RAJASTHAN,NON PPN
Thar Hospital And Multispeciality Centre,"On NH 15,Near kailash hotel,barmer",BARMER,RAJASTHAN,NON PPN
Pradeep Hospital & Fracture Clinic,"Outside Be-Narayan Gate, Circular Road, Bharatpur,Infront 
of ICICI Bank,",BHARATPUR,RAJASTHAN,NON PPN
Vijay Hospital,"Near Kanjoli Line, Railway Over Briage, Deeg Road, 
Bharatpur, Rajasthan-321001Bharatpur",BHARATPUR,RAJASTHAN,NON PPN
Porwal Hospital,"Love Garden Road, RC Vyas Colony, BhilwaraBhilwara",BHILWARA,RAJASTHAN,NON PPN
Bhansali Hospital,"Rajiv Gandhi Auditorium Road, R C Vyas Colony, Bhilwara, 
Rajasthan 311001Bhilwara",BHILWARA,RAJASTHAN,NON PPN
Brijesh Banger Memorial Hospital,"Behind Rajiv Gandhi Auditorium,R.C. Vyas colony,nil",BHILWARA,RAJASTHAN,NON PPN
Mewar Hospital Pvt Ltd (Bhilwara),"8-F- 7 ,Near Rajiv Gandihi Audotirium, R.C.Vyas Collony,nil",BHILWARA,RAJASTHAN,NON PPN
Asg Hospital Pvt Ltd(Bikaner),"NEAR KHADI EMPORIUM, OPP KHATURIA HOUSE, RANI 
BAZAR, BIKANERNIL",BIKANER,RAJASTHAN,NON PPN
MN Hospital And Research Centre,"Near Dr Karmi Singh Stadium,,,BikanerNIL",BIKANER,RAJASTHAN,NON PPN
Jeevan Raksha Hospital,"A-156, Opp.SBI Bank,Sardul Ganj,nil",BIKANER,RAJASTHAN,NON PPN
